level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
32374,56870,,5,Goog and Very Nice,goog and very nice,Goog and Very Nice,en,0.9915427565574646,positive,positive,0.4754,positive,0.958229,0.00712806,0.034642886,0.958229
32375,56874,,5,Compassionate,compassionate,Compassionate,en,0.6999618411064148,positive,positive,0.4939,neutral,0.46821484,0.103484645,0.46821484,0.42830053
32376,56875,,5,all,all,all,en,0.6243471503257751,positive,neutral,0.0,neutral,0.5332539,0.13672613,0.5332539,0.33001992
32377,56881,,5,New application,new application,New application,en,0.8481051325798035,positive,neutral,0.0,neutral,0.7468892,0.092733905,0.7468892,0.160377
32379,56903,,5,Its helping and easy to us,it be help and easy to u,Its helping and easy to us,en,0.9239291548728944,positive,positive,0.6808,positive,0.76273465,0.028252298,0.2090131,0.76273465
32382,56910,,5,Salafaqqat three,salafaqqat three,Salafaqqat three,en,0.9085083603858948,positive,neutral,0.0,neutral,0.6724211,0.12539004,0.6724211,0.20218882
32383,56912,,5,It Deserves,it deserve,It Deserves,en,0.7263853549957275,positive,neutral,0.0,neutral,0.5483276,0.09834022,0.5483276,0.3533321
32389,56940,,5,This App is Super 😍,this app be super 😍,This App is Super 😍,en,0.7363120913505554,positive,positive,0.5994,positive,0.9763105,0.0053277295,0.018361762,0.9763105
32391,56943,,5,Good Aps for Pronunciation,good aps for pronunciation,Good Aps for Pronunciation,en,0.8080407381057739,positive,positive,0.4404,positive,0.7120877,0.028719118,0.25919324,0.7120877
32395,56968,,5,A Wonderful Program,a wonderful program,A Wonderful Program,en,0.7027096152305603,positive,positive,0.5719,positive,0.95586365,0.012512855,0.031623438,0.95586365
32398,56974,,5,The Best App Ever. I apprycital this App Vry Much.,the best app ever. i apprycital this app vry much.,The Best App Ever. I apprycital this App Vry Much.,en,0.8334730267524719,positive,positive,0.6369,positive,0.98378825,0.006765844,0.009445925,0.98378825
32399,56982,,5,Thank you Elsa to learn English,thank you elsa to learn english,Thank you Elsa to learn English,en,0.8351917862892151,positive,positive,0.3612,positive,0.9302978,0.006317623,0.063384555,0.9302978
32400,56986,,5,how much,how much,how much,en,0.9990103840827942,positive,neutral,0.0,neutral,0.6767702,0.13724545,0.6767702,0.1859843
32401,56987,,5,new,new,new,en,0.6339120864868164,positive,neutral,0.0,neutral,0.58960056,0.09633844,0.58960056,0.31406105
32402,56997,,5,Such and Amazing App.,such and amazing app.,Such and Amazing App.,en,0.9592078328132628,positive,positive,0.5859,positive,0.97959936,0.005762973,0.014637715,0.97959936
32403,57009,,5,Strong App,strong app,Strong App,en,0.7942951917648315,positive,positive,0.5106,positive,0.88942975,0.015330215,0.095240004,0.88942975
32405,57011,,4,Anteresting profram and usful in Addition to keep upback,anteresting profram and usful in addition to keep upback,Anteresting profram and usful in Addition to keep upback,en,0.9605798125267028,neutral,neutral,0.0,neutral,0.7269818,0.021661911,0.7269818,0.25135627
32406,57013,,5,IT dosn't open. It downloads all time. I think this profilem What Patience. Now it open with me and working well 😊,it dosnt open. it download all time. i think this profilem what patience. now it open with me and work well 😊,IT dosn't open. It downloads all time. I think this profilem What Patience. Now it open with me and working well 😊,en,0.948750376701355,positive,neutral,0.2732,neutral,0.4471608,0.072186016,0.4471608,0.48065323
32407,57017,,5,"I tried it again and I Found it Great, Thanks A LOT.","i try it again and i find it great, thanks a lot.","I tried it again and I Found it Great, Thanks A LOT.",en,0.9543535113334656,positive,positive,0.7906,positive,0.9838705,0.002614666,0.01351479,0.9838705
32408,57018,,5,Vry Beautiful That's Great I Have Many Words and I Can Speak now,vry beautiful that be great i have many word and i can speak now,Vry Beautiful That's Great I Have Many Words and I Can Speak now,en,0.9819130301475524,positive,positive,0.8402,positive,0.98230064,0.0056317667,0.012067603,0.98230064
32409,57019,,5,It's verry good.i like this app,it be verry good. i like this app,It's verry good.i like this app,en,0.8818976879119873,positive,positive,0.6597,positive,0.98094475,0.004831956,0.014223269,0.98094475
32410,57020,,5,Verry Good Aporation Especially in Pronunciation,verry good aporation especially in pronunciation,Verry Good Aporation Especially in Pronunciation,en,0.8490842580795288,positive,positive,0.4404,positive,0.86439604,0.016655736,0.11894829,0.86439604
32411,57022,,5,It is really perfect.,it be really perfect.,It is really perfect.,en,0.9778094291687012,positive,positive,0.6115,positive,0.9354895,0.014633202,0.04987731,0.9354895
32412,57024,,5,"Excellent, Just Something Else","excellent, just something else","Excellent, Just Something Else",en,0.8421227335929871,positive,positive,0.5719,positive,0.9648648,0.009327777,0.025807375,0.9648648
32413,57026,,5,Where you get in the app and do the setting then you do,where you get in the app and do the setting then you do,Where you get in the app and do the setting then you do,en,0.9113075137138368,positive,neutral,0.0,neutral,0.9168623,0.031180318,0.9168623,0.05195731
32414,57027,,5,It is very amazing but unfortunately it dosn't support Arabic 😢,it be very amazing but unfortunately it dosnt support arabic 😢,It is very amazing but unfortunately it dosn't support Arabic 😢,en,0.9392967820167542,positive,positive,0.382,negative,0.6762124,0.6762124,0.23003028,0.093757324
32415,57029,,5,"I'm from iraq but I could't pay off at Becuse I have won't any an account of ,,, if you will to help you. IT'll Be Easy for Us to Pay It .... I think that your application is the best i've been Knowing","i be from iraq but i couldt pay off at becuse i have will not any an account of, if you will to help you. it will be easy for u to pay it. i think that your application be the best i have be know","I'm from iraq but I could't pay off at Becuse I have won't any an account of ,,, if you will to help you. IT'll Be Easy for Us to Pay It .... I think that your application is the best i've been Knowing",en,0.9750505089759828,positive,positive,0.9186,neutral,0.48205215,0.24316148,0.48205215,0.27478632
32416,57035,,1,I Hope in Next upate there's will be arabic light I was wailing for Arabic light in this account in almost 2 years which is take so long hop you supported as soon as you can and I Give You 5 Stars Thinks You,i hope in next upate there be will be arabic light i be wail for arabic light in this account in almost 2 year which be take so long hop you support as soon as you can and i give you 5 star think you,I Hope in Next upate there's will be arabic light I was wailing for Arabic light in this account in almost 2 years which is take so long hop u supported as soon as u can and I Give You 5 Stars Thinks You,en,0.9667665362358092,negative,positive,0.6808,positive,0.91089857,0.014216389,0.07488502,0.91089857
32417,57036,,5,"RealLY, it's verify Elsa Speak 💖","really, it be verify elsa speak 💖","RealLY, it's verify Elsa Speak💖",en,0.8547921180725098,positive,neutral,0.0,positive,0.90728647,0.0075028837,0.0852107,0.90728647
32418,57038,,5,GOD ILOVE This Application,god ilove this application,GOOOOOD ILOVE This Application,en,0.766178548336029,positive,neutral,0.2732,positive,0.9543926,0.017330777,0.028276598,0.9543926
32419,57041,,5,Amazing & verful App,amaze & verful app,Amazing & verful App,en,0.5245359539985657,positive,positive,0.5423,positive,0.88605064,0.0206972,0.09325221,0.88605064
32420,57046,,1,I can winrstand anything,i can winrstand anything,I can winrstand anything,en,0.9424172043800354,negative,neutral,0.0,positive,0.6545147,0.020211918,0.3252734,0.6545147
32421,57047,,3,Is it available in british account?,be it available in british account?,Is it available in british account?,en,0.8048292994499207,neutral,neutral,0.0,neutral,0.9304966,0.013085752,0.9304966,0.05641764
32422,57049,,5,It Really Help Me Thanks Elsa,it really help me thanks elsa,It Really Help Me Thanks Elsa,en,0.953313410282135,positive,positive,0.7316,positive,0.96834195,0.008114391,0.023543643,0.96834195
32423,57050,,5,Woow Very Good,woow very good,Woow Very Good,en,0.9929944276809692,positive,positive,0.4927,positive,0.97702825,0.0070609907,0.015910754,0.97702825
32424,57052,,5,The Most Useful App i has ever Seen,the most useful app i have ever see,The Most Useful App i has ever Seen,en,0.9520812034606934,positive,positive,0.4927,positive,0.9783075,0.004186869,0.017505668,0.9783075
32425,57055,,5,"I liked the program and methods in the education way, but I have a simple problem. I have some problems in the way of using it","i like the program and method in the education way, but i have a simple problem. i have some problem in the way of use it","I liked the program and methods in the education way, but I have a simple problem. I have some problems in the way of using it",en,0.9671154022216796,positive,negative,-0.7469,negative,0.5992997,0.5992997,0.36053646,0.04016383
32426,57056,,4,I recommend trying it,i recommend try it,I recommend trying it,en,0.8742367029190063,neutral,positive,0.3612,positive,0.85558945,0.009014527,0.135396,0.85558945
32427,57057,,1,"A stupid program that I am pronouncing the word is correct, and it is its work wrong","a stupid program that i be pronounce the word be correct, and it be it be work wrong","A stupid program that I am pronouncing the word is correct, and it is its work wrong",en,0.921481430530548,negative,negative,-0.7579,negative,0.8870147,0.8870147,0.10199494,0.010990362
32428,57058,,1,Why it does not work,why it do not work,Why it does not work,en,0.8670756220817566,negative,neutral,0.0,negative,0.73855984,0.73855984,0.24104446,0.020395676
32429,57059,,5,"Before I descended the Apalchen and said my opinion, the advertisement is enthusiastically and represents me and represents the reality in which I am in it and I have a problem in pronouncing if I traveled countries and they will speak in English and when I would like to ask for a need in English, I do not know I pronounce it.","before i descend the apalchen and say my opinion, the advertisement be enthusiastically and represent me and represent the reality in which i be in it and i have a problem in pronounce if i travel country and they will speak in english and when i would like to ask for a need in english, i do not know i pronounce it.","Before I descended the Apalchen and said my opinion, the advertisement is enthusiastically and represents me and represents the reality in which I am in it and I have a problem in pronouncing if I traveled countries and they will speak in English and when I would like to ask for a need in English, I do not know I pronounce it.",en,0.9545490741729736,positive,positive,0.5267,neutral,0.5987901,0.35475048,0.5987901,0.046459384
32430,57060,,1,"A failed programmer on a specific approach and what we know the verbal errors, I mean, can you say to you, and the program gives you right","a failed programmer on a specific approach and what we know the verbal errors, i mean, can you say to you, and the program give you right","A failed programmer on a specific approach and what we know the verbal errors, I mean, can you say to you, and the program gives you right",en,0.9244097471237184,negative,negative,-0.6908,negative,0.8206212,0.8206212,0.16661257,0.012766257
32431,57062,,5,One of the Great Apps I Have Tried 😊,one of the great apps i have try 😊,One of the Great Apps I Have Tried 😊,en,0.9719917178153992,positive,positive,0.6249,positive,0.98407596,0.0034536573,0.012470388,0.98407596
32432,57066,,5,Very sweet 😍 😍 😍 😍 🙊 🙈,very sweet 😍 😍 😍 😍 🙊 🙈,Very sweet 😍😍😍😍🙊🙈,en,0.9609156250953674,positive,positive,0.5095,positive,0.9789838,0.0048936233,0.01612249,0.9789838
32433,57068,,5,This App Helps Me Speak Clearly .. Its Amazing,this app help me speak clearly. it be amaze,This App Helps Me Speak Clearly .. Its Amazing,en,0.9616088271141052,positive,positive,0.836,positive,0.96693087,0.0042827656,0.028786333,0.96693087
32434,57070,,5,I love this program and I make,i love this program and i make,I love this program and I make,en,0.817469596862793,positive,positive,0.6369,positive,0.98124456,0.0058536576,0.012901796,0.98124456
32435,57071,,5,"Actually the progress that every day we connect it to the one who is fascinated by 😃 Come, let us preach, with some 🙈 in it, on the Android, its name is Elsa Speak 😃 This is the Parkon, this will speak to you. Uh, by God, you are surprised, as well as it measures you, you are the degree of your pronunciation close to the NATIVE. Ok, let us complete the dazzle and see this way, will you make the Speaking in a mythical way? 1- You are the first when you go down to the Aplocation, it says you choose your mother tongue that is in our Arabic lineage, so that it can distinguish you, and you are speaking to Angesh and appreciates you.","actually the progress that every day we connect it to the one who be fascinate by 😃 come, let u preach, with some 🙈 in it, on the android, it be name be elsa speak 😃 this be the parkon, this will speak to you. uh, by god, you be surprised, as well as it measure you, you be the degree of your pronunciation close to the native. ok, let u complete the dazzle and see this way, will you make the speaking in a mythical way? 1- you be the first when you go down to the aplocation, it say you choose your mother tongue that be in our arabic lineage, so that it can distinguish you, and you be speak to angesh and appreciate you.","Actually the progress that every day we connect it to the one who is fascinated by 😃 Come, let us preach, with some 🙈 in it, on the Android, its name is Elsa Speak 😃 This is the Parkon, this will speak to you. Uh, by God, you are surprised, as well as it measures you, you are the degree of your pronunciation close to the NATIVE. Ok, let us complete the dazzle and see this way, will you make the Speaking in a mythical way?  1- You are the first when you go down to the Aplocation, it says you choose your mother tongue that is in our Arabic lineage, so that it can distinguish you, and you are speaking to Angesh and appreciates you.",en,0.959991455078125,positive,positive,0.9349,positive,0.7512763,0.009993273,0.23873037,0.7512763
32436,57072,,5,The program is great. I Gave 5 Stars Not One !!,the program be great. i give 5 star not one!,The program is great. I Gave 5 Stars Not One !!,en,0.7349141836166382,positive,positive,0.6588,positive,0.9696186,0.00755796,0.022823438,0.9696186
